,names,dates,latitude,longitude,categorical,quant1,quant2,quant3
9758,b'Eneri',1458283369.52,64.2450346241,66.18316024859999,Category03,0.043664799558,19.7948164682,720.9199589839999
60,b'Landenn',1477542054.13,9.123063680369999,11.590897858900002,Category03,1.46308015393,13.4211818574,8480.71062167
9049,b'Christen',1477351045.93,2.9221805826200002,28.0217991498,Category07,3.17962268298,17.606059988800002,9778.94408211
986,b'Tifphanie',1455341100.13,60.2675341822,136.825903698,Category00,1.11994222551,1.19972455926,9829.07462191
7886,b'Nicte',1466297238.11,-39.548788320300005,-84.4563599424,Category03,3.20900163295,16.861476176,5691.51475764
8688,b'Quynhnhu',1476374256.07,16.6345436065,-93.41418195,Category03,2.7011620686,13.8528857018,6581.2455875
5485,b'Tere',1458807477.2,-63.2481321871,51.9175185085,Category09,3.1421600505400002,-23.784936438899997,2388.82536727
1719,b'Garrett',1477066808.07,5.0602387445999994,-153.814199945,Category06,0.0024606834941199997,19.7095027196,8226.28207693
1481,b'Lashe',1476787684.3,-45.1149107179,146.89880504200002,Category03,0.408375685908,6.7232015334,8237.21704661
6875,b'Jayron',1482238189.83,-39.7806255371,-38.552757743,Category06,1.46032355753,-5.94773203138,3438.56139966
1497,b'Mayari',1462333922.95,82.38481083890001,62.4063970563,Category04,1.02867997322,15.2011408128,1328.14093723
1396,b'Goldina',1469621470.48,-43.81449900810001,-121.558503052,Category04,1.46277886558,14.755248591700001,4608.88113356
8470,b'Fernley',1480511213.04,-14.9446773734,112.44804217299999,Category02,1.4940446885,17.1606324209,9213.58988454
5159,b'Trad',1452334423.98,24.72052808,-114.91857613399999,Category05,2.57962203797,-19.1797953573,702.726471419
9347,b'Marialuiza',1480719391.45,65.7448830106,14.249549144000001,Category08,1.5288063145100002,0.994506911056,4212.50309199
3634,b'Macaleb',1466002018.01,7.7086861631399985,-38.5971197189,Category00,1.0831623565100001,1.75030458217,2569.17068323
3613,b'Pellegrino',1454942858.67,69.8243646695,21.1280958624,Category00,2.70353784604,13.288019113099999,1370.63478846
6500,b'Feras',1468341164.57,39.5486659142,-18.038302476,Category03,2.44926503195,-9.66579671794,1563.83452005
1356,b'Shasmeen',1455327724.92,-38.6285828172,130.316489775,Category05,2.76482450629,-16.5494243472,9998.92397506
8881,b'Jennae',1457623403.8,-1.54510893234,15.9096357341,Category03,3.0435820671900005,25.3542231739,8895.88776659
4915,b'Keithrick',1481294964.87,-43.193972049799996,160.05058044,Category01,1.51436038039,28.9914786088,1736.05580448
1625,b'Christyle',1474980732.24,35.147086728400005,-49.046157199300005,Category05,2.16121606191,4.61159065079,6119.59561948
5634,b'Oluwaseun',1463415698.96,88.4869402984,-59.3041899566,Category07,0.9392932925130001,-26.0157753692,40.6620856645
2405,b'Halene',1470561756.35,-47.3152115947,74.4747207142,Category02,1.31758249736,14.4500697171,8384.36841754
9004,b'Criscia',1468625175.92,88.2622119642,7.299031550539999,Category07,0.41589807814999996,-26.5570609547,8595.96310383
6009,b'Julep',1468197852.44,4.71229752064,2.27281486095,Category00,2.80874769282,19.4952348851,3320.45858789
6851,b'Marcon',1467153017.53,-17.401088015899997,177.082852728,Category00,1.38110615042,-26.928398398000002,7922.18007263
7066,b'Hanadi',1481659890.24,2.40428368713,34.3301836056,Category03,2.41344436426,15.9869502754,5144.34326918
6663,b'Yenis',1453610898.76,-32.451252963,61.613460253599996,Category02,2.3540456659599998,-20.3480462112,7380.78846922
9462,b'Gailen',1453851290.05,1.10192875311,-21.5292137422,Category06,1.48558288056,28.8094979981,5353.39385439
4268,b'Sylbia',1472129723.52,-69.8112370437,36.120969277,Category09,0.323496784065,-5.78776309924,3011.36052206
6281,b'Adalae',1462938072.87,66.0814444602,-40.2222131654,Category06,1.8872961332,25.3646462001,1493.37989459
1358,b'Carlena',1457698990.21,-32.0146734781,-173.371960605,Category09,1.7469498252900002,15.1882756417,3127.35255863
6071,b'Dashan',1479818523.65,-1.3818213107799997,112.554354123,Category05,0.955327654874,20.4830760474,1705.4517145999998
9391,b'Dretha',1464535537.16,-80.5278490126,18.0040293575,Category09,0.11031865113500001,3.2387891820599997,1916.31458697
5433,b'Jaanai',1468471232.27,-3.01256058362,46.4984577652,Category09,2.66337412677,-26.297371810900003,3386.12727833
1918,b'Alyxandra',1465730367.95,-59.876329814399995,61.4862226822,Category05,3.4779058226699995,-20.9324802827,2101.20939131
333,b'Khylen',1465347664.79,86.38846825739999,118.63524609,Category03,0.464613254151,-8.1439561361,9224.72137565
4468,b'Montarius',1472073436.02,-18.0310306197,19.6289155736,Category08,3.3971101119,-19.3141544418,4843.60155324
1571,b'Hermie',1479716480.5,-74.0202613501,-143.031201026,Category00,2.12023327506,-4.60215680269,2683.23726858
2979,b'Majeed',1461321373.45,-64.6417052579,-86.80879833979999,Category01,2.3601570683200004,-24.0218956093,1745.74229544
65,b'Peppi',1472051316.28,-43.881190673,122.34407027299999,Category04,1.49381111146,22.2818647746,1003.22230332
4217,b'Teia',1467866995.06,76.1485737116,97.37902257260001,Category08,3.2711453842299996,6.21267719816,3585.88703324
4616,b'Rohail',1471972991.7,-2.3577154707799997,175.98976841299998,Category04,1.98551836565,21.092499336,9757.65506008
4177,b'Thaer',1452911305.82,7.140892300289999,-40.7702091393,Category07,0.24777814129200001,-8.4647066487,5520.97855474
5035,b'Loveaya',1478377835.29,-58.2779133143,-169.685444952,Category05,1.69207509501,18.4576992369,4017.67417909
7807,b'Lamour',1473479726.4,5.92489781256,-24.660800519099997,Category01,0.805639867314,-19.9007916847,18.4743357019
8925,b'Damorris',1476676955.8,-61.8470584591,101.74622900899999,Category05,0.07550600966139999,-15.990000370999999,5305.64423361
8622,b'Pedro',1479289388.78,-63.3578607074,-171.93591194799998,Category05,3.30030817931,-24.727604222199997,6919.7953776
6547,b'Brinisha',1459111912.29,-45.360015188599995,5.07927749802,Category07,1.9054858120900002,2.75085185231,4558.26429856
6567,b'Sulyn',1455675900.99,75.6155631994,74.7354741154,Category01,1.7379762942099997,-27.9218385454,2103.69710596
2678,b'Jeanine',1481572666.32,-41.5694115966,-71.4000072411,Category03,2.04454320323,1.7631333884400002,8052.21420229
5956,b'Tavaya',1453780165.83,32.008050957600005,-90.69539950469999,Category05,0.113898716602,-17.3590882716,4020.85826455
46,b'Jasontyler',1473590837.42,35.66170279,-51.0173964987,Category00,0.8555677386220001,-4.30396510116,3937.71250953
3118,b'Trinety',1456389716.54,-87.521654273,138.16410554,Category04,2.74045236394,23.8529016398,4366.81657344
4987,b'Denico',1478105569.9,24.046901469899996,-114.045573186,Category00,1.8753257084400001,7.846221642739999,5724.8529393
9804,b'Jakelyne',1458356212.89,-51.638360427200006,175.27710156,Category08,1.09025156496,7.0308440698300005,377.304776914
6979,b'Samah',1476302076.73,-36.2920653468,176.776445733,Category09,2.10935621594,-1.7610752327099999,6385.20237961
9380,b'Curtiss',1471879567.08,-71.4946898824,72.1903734941,Category00,1.32210858114,29.7265775496,5744.23040151
1380,b'Vernelda',1477477778.25,44.9354024172,-7.93335761168,Category09,2.5247728311400004,6.16107198809,1896.75368351
8261,b'Elke',1482716442.1,-75.4513897489,1.5046297952599998,Category07,1.8341032122599998,4.6855473515699995,4775.12064948
7589,b'Kowan',1468474814.11,-25.616446257899998,-142.54937994600002,Category09,0.41418201409500005,-20.5343010576,6934.31830299
2799,b'Ginnifer',1457217901.02,-55.887636514499995,-117.40072819299999,Category02,0.604640614993,3.17613834148,4269.29689558
6427,b'Ganesa',1456646182.09,74.1897540379,-65.8255555268,Category07,2.2761001410499997,3.7354483123400004,8636.7704153
69,b'Ershel',1482611082.33,27.8549094884,113.913038268,Category08,3.2666778214599996,11.3330891616,4838.56988882
4945,b'Bettejane',1472537066.44,-2.60693124616,-85.7686265027,Category05,1.23587613049,-3.7341264413300004,4634.05326361
7656,b'Cicero',1479608283.67,-21.8760471408,22.625520601199998,Category05,0.399650211022,5.61664955721,9792.75224279
974,b'Travianna',1457253736.28,-41.5764992235,-97.14274437469999,Category02,0.878879662956,-17.6215753603,2128.92332358
38,b'Azuredee',1473859269.66,9.71568854517,137.844507695,Category03,1.8263399522,-29.6392866388,8990.95998293
5171,b'Antarious',1467830679.08,-26.7256222942,-8.53693517243,Category09,2.26365965743,-21.3615441154,6083.08024337
1689,b'Lizbeht',1460733155.97,-41.97264645,-158.824004952,Category03,1.52388884657,19.979709935,4026.34420484
8539,b'Jessamarie',1456699491.37,13.5158311809,-103.25317250299999,Category00,1.1055725813,-29.1637087871,6049.35160769
5354,b'Ceasare',1471643975.24,-14.232884710899999,-32.8173757631,Category02,2.82683876437,-25.827862951900002,6985.02526553
6824,b'Arnelia',1460362594.0,-67.2947415261,-77.6444554406,Category03,3.22857813463,-7.40419315118,8814.02841691
8608,b'Worner',1470574554.13,-86.48107172620001,-38.796416204,Category03,3.02106369926,-23.3250686792,2663.98332299
2893,b'Ethelen',1472012056.21,79.3327827605,146.190051741,Category03,3.1985222341000004,-26.8061418,4152.04470434
7275,b'Josgart',1453907138.15,9.660260333350001,112.920854455,Category00,2.52644986675,-29.390389708,5656.44054151
9911,b'Kirianna',1459496198.2,-72.5717343458,46.2479486493,Category07,3.07512738372,-11.5748343031,4135.23241572
4267,b'Klaus',1460529181.88,-30.4105603058,30.1563910781,Category05,2.5489623932599996,15.7102307647,2881.31650472
5959,b'Chimera',1464465935.02,-48.6409287479,103.830555029,Category02,0.0625001994914,-22.859090523200003,9144.95989928
1213,b'Pattye',1471165897.91,13.992737025,104.288460054,Category06,0.08472391716430001,-9.65425260982,6665.00183149
9783,b'Amyas',1476851188.65,46.8505831579,110.38905068700001,Category05,0.936777034227,20.823123675399998,166.56987835
9190,b'Ishaan',1480861068.76,-28.492006419299997,-45.82389907060001,Category02,1.6243149965299999,7.377775429430001,4784.37168786
4994,b'Abriela',1471811405.81,-37.9820828687,129.668659682,Category09,0.5051140844550001,-7.895895866789999,7442.37145216
6278,b'Nivek',1477212681.43,-9.617496248410001,101.30045085100001,Category07,1.21705741547,-3.8241610576099996,7149.33978288
6562,b'Baraah',1474079105.84,-56.8162874947,29.058806381799997,Category03,1.28463314328,1.07778766452,4814.92560408
5189,b'Tempesst',1476589358.51,74.5476750955,113.247933165,Category07,2.78318902072,-26.2211459597,1240.70607647
1257,b'Teyonce',1456244028.11,-56.0839803268,-46.2033097483,Category04,1.48263365042,29.6538790311,9305.05411505
4136,b'Latina',1481408070.46,-17.481069776800002,62.4266740562,Category00,0.931201190221,14.412434281900001,2029.56916699
8526,b'Voncia',1455808146.91,-52.9528409041,43.8425578436,Category05,0.039614522944900005,-3.44647677935,285.894412977
9784,b'Tonja',1481912705.62,27.975559006599998,35.7284883323,Category09,0.489919471389,-0.163312922704,475.014862962
7258,b'Miamarie',1463624100.45,61.095378670900004,124.73931114,Category05,2.7260559597000005,25.1184842231,9487.919489599999
8480,b'Ludvina',1467930154.31,-72.5889104429,102.284872224,Category04,0.969226837006,27.810128513200002,1997.05273276
6583,b'Rhome',1464446888.68,48.862031887200004,149.832265015,Category06,1.03246038007,-8.62165845264,5507.76220048
6430,b'Arnelle',1481513140.79,61.9095224246,-141.842484095,Category01,3.23677236843,18.015101722,2484.57107814
238,b'Demetris',1455679976.84,-40.3181105299,103.179530246,Category04,3.28037532403,-7.58240731892,925.50998331
938,b'Brene',1466656531.3,-52.331325844,-177.115461856,Category07,0.23996116014000002,-4.60143306371,8082.90034542
9626,b'Joed',1479150170.31,24.9131620004,-149.753646933,Category08,1.33791195365,0.6823820163490001,116.36570445299999
7641,b'Ezinne',1464234873.31,-38.6904722977,170.100437494,Category08,1.6031226141100001,-25.473070538800002,4801.30105688
3738,b'Ayriauna',1464610517.19,25.416923549899998,-42.3494344821,Category00,0.867868469421,-28.9695957906,1779.00776395
8326,b'Celesta',1452289229.59,70.5530034242,29.8230412967,Category05,2.00221151371,-10.7214953176,5408.24803094
6184,b'Harlen',1462486735.86,33.8579060992,63.3694063675,Category02,3.3574158346,2.6199856451700003,4099.72993236
2652,b'Cassendra',1479408472.22,18.6698446527,126.63783453,Category01,0.29042996342099997,16.1962320136,4059.81293573
9740,b'Brandan',1453459736.96,42.1700674855,-77.5544014604,Category04,0.50108814727,-15.277471034000001,6189.84797446
5340,b'Miyoshi',1468952422.1,86.9182292853,23.4831879069,Category04,1.5013404655899998,-12.156515102,961.77042644
3426,b'Chauncy',1467591705.51,-19.793925234,-35.1833856683,Category03,0.109871979307,-12.2739798233,100.29452084399999
2080,b'Kouki',1471694334.62,7.24527913612,121.932566999,Category01,1.4429207822499999,22.7554199733,8665.95048523
5658,b'Gani',1469542095.5,-40.0521956292,-160.315858891,Category00,1.16077621313,-6.91722703272,373.611118771
6561,b'Daleila',1461834698.1,-50.0142592829,77.6311372537,Category01,3.4787294447400003,-12.2969171406,8457.56686814
3657,b'Adlean',1474209972.82,68.8515111524,-68.6648891654,Category01,3.24372829194,-4.3167436732099995,160.939008393
6214,b'Yimi',1462413127.28,1.67524847331,-111.631054645,Category00,1.85513373694,-21.9312005934,1740.24713918
6829,b'Hazael',1469122661.54,-79.03578062140001,115.922139207,Category02,2.9474168398100002,-28.115262619699998,1189.75352713
9574,b'Jermeisha',1467580306.53,78.197166327,-39.684442507,Category07,0.0654925408316,8.90196914509,6526.90278127
1378,b'Honest',1469838332.32,0.815818931567,-66.6684683942,Category02,0.8915895450839999,-15.0866855428,3713.50556754
7685,b'Dniya',1458395262.96,-86.5370814069,8.040767330780001,Category00,1.7665302298099999,-5.53099132154,6146.43640114
6140,b'Terece',1464415567.2,73.253212585,148.473471885,Category05,1.63025535604,4.184838120869999,4844.60493055
4690,b'Dareli',1469594308.45,35.6294313094,88.7639723647,Category00,3.4366241838800002,3.26645317681,5431.88016852
4429,b'Faraj',1460573356.73,15.0137221615,113.34819017,Category00,2.66712103741,-27.185303362800003,3794.78227853
296,b'Rupesh',1461772067.73,-37.8780747373,-18.6182529598,Category07,2.07194994432,19.503018036,5311.20058065
6746,b'Carime',1469012808.49,26.8673382921,-13.432090566300001,Category05,2.9163177629500003,21.4034188765,1822.77934959
7382,b'Haggai',1474316376.41,85.3311217971,-122.91547500799999,Category04,2.3730041230000003,19.2623329322,8942.04042965
9499,b'Danea',1476309473.22,8.68084262522,162.303019471,Category02,3.1827898108599997,8.65876371693,9742.71624022
8781,b'Shervin',1457903444.28,67.7081846643,145.032860408,Category01,3.1310795287299995,5.17636377068,2719.40794106
8970,b'Tibor',1480962373.06,20.1791441449,42.5973090897,Category06,2.75912546837,-28.226639549899996,8228.29131394
5675,b'Morireoluwa',1451743143.93,-38.647593729099995,-12.1286034485,Category04,2.3324397063699998,18.628808294000002,1865.88189349
7218,b'Ricoh',1452503372.18,4.5861310153099994,-165.793448321,Category07,1.5705913445700002,-15.3685522464,8211.33091648
3979,b'Guila',1467638070.06,-62.5565229066,-151.349323664,Category03,1.0024458371,21.366243290899998,1589.78017868
7339,b'Marvlene',1455674172.92,73.0815342858,10.9832867619,Category05,1.90447526405,8.56438858183,4153.16350721
1749,b'Aletta',1458756105.88,-58.2593252537,-82.7483039144,Category02,3.01854142375,13.816367171500001,2295.32414003
7561,b'Khilyn',1474446348.49,-63.656671913100006,-14.1801121204,Category08,2.3648578271400003,16.3825154316,1721.34038627
1870,b'Geneil',1460359961.97,-7.570906085560001,37.369000901599996,Category05,2.55311165465,-8.11120234548,291.988101904
2687,b'Bellamie',1469242717.43,61.2687631239,-123.58262631,Category08,0.55024241558,-2.0629500563,2079.26610469
6412,b'Lilybelle',1482194558.93,-56.4195941114,-45.7448972293,Category02,2.27103090407,-23.9403736617,8173.48714889
1985,b'Kevianna',1471191801.11,-36.6501857165,-46.7280771109,Category00,2.7137217984599995,-10.0639416949,6879.08129968
1968,b'Dasmine',1481577986.26,-39.7797788989,61.1077196341,Category00,3.06467242814,-26.1383624625,4263.48954964
1596,b'Kennley',1469450933.06,-17.7284904286,159.14747044700002,Category05,3.4515160122000004,21.2293057967,2574.85041291
2826,b'Giselda',1473291348.62,29.663140116999998,126.267925924,Category08,2.66985045111,0.7861571055069999,5831.6322626
2193,b'Waneeta',1453955436.82,17.4971126859,-87.9321487267,Category03,1.6489362170700002,16.1995539388,3009.55779966
144,b'Taniesha',1470687165.8,83.7703840506,166.357677938,Category05,1.9479180440000001,-5.2656214509699995,9925.25340161
3159,b'Kinan',1465068828.07,3.40826069426,77.4366878642,Category05,2.99451328986,20.0476456681,1283.73153374
7297,b'Amariea',1468018339.93,-6.78024039302,100.062270758,Category06,2.6989690402599997,0.929345473087,3918.47624774
7526,b'Vivaan',1459709184.05,72.8539768335,62.0652256563,Category00,1.27525929312,25.2686791351,1735.22536298
324,b'Latalia',1469123241.17,77.7616592994,-153.07930511700002,Category09,0.8594872043809999,-17.0873409383,7393.27838982
